case_id,split_source,case_dir,t1n_path,has_t1n,shape_t1n,spacing_t1n,affine_hash_t1n,t1c_path,has_t1c,shape_t1c,spacing_t1c,affine_hash_t1c,t2w_path,has_t2w,shape_t2w,spacing_t2w,affine_hash_t2w,t2f_path,has_t2f,shape_t2f,spacing_t2f,affine_hash_t2f,raw_seg_path,has_seg,shape_seg,spacing_seg,affine_hash_seg,image_dtypes,label_dtype,labels_present,has_nan_or_inf,image_nan_inf_check,basic_qc_pass,basic_qc_reason,effective_seg_path,label_source,has_corrected_label,has_illegal_label_after_overlay,illegal_label_values_after_overlay,final_qc_pass,final_qc_reason,labels_present_after_overlay
BraTS-MET-00011-000,train_top_level,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00011-000,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00011-000/BraTS-MET-00011-000-t1n.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00011-000/BraTS-MET-00011-000-t1c.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00011-000/BraTS-MET-00011-000-t2w.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00011-000/BraTS-MET-00011-000-t2f.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00011-000/BraTS-MET-00011-000-seg.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,float32,float32,0;1;2;3,False,deferred_full_volume_io_36GB,True,pass,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00011-000/BraTS-MET-00011-000-seg.nii.gz,raw,False,False,,True,pass,0;1;2;3
BraTS-MET-00012-000,train_top_level,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00012-000,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00012-000/BraTS-MET-00012-000-t1n.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00012-000/BraTS-MET-00012-000-t1c.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00012-000/BraTS-MET-00012-000-t2w.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00012-000/BraTS-MET-00012-000-t2f.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00012-000/BraTS-MET-00012-000-seg.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,float32,float32,0;1;2;3,False,deferred_full_volume_io_36GB,True,pass,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00012-000/BraTS-MET-00012-000-seg.nii.gz,raw,False,False,,True,pass,0;1;2;3
BraTS-MET-00013-000,train_top_level,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00013-000,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00013-000/BraTS-MET-00013-000-t1n.nii.gz,True,240x240x155,"1,1,1",eb9eea110178ca87,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00013-000/BraTS-MET-00013-000-t1c.nii.gz,True,240x240x155,"1,1,1",eb9eea110178ca87,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00013-000/BraTS-MET-00013-000-t2w.nii.gz,True,240x240x155,"1,1,1",eb9eea110178ca87,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00013-000/BraTS-MET-00013-000-t2f.nii.gz,True,240x240x155,"1,1,1",eb9eea110178ca87,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00013-000/BraTS-MET-00013-000-seg.nii.gz,True,240x240x155,"1,1,1",eb9eea110178ca87,float32,float64,0;2;3,False,deferred_full_volume_io_36GB,True,pass,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00013-000/BraTS-MET-00013-000-seg.nii.gz,raw,False,False,,True,pass,0;2;3
BraTS-MET-00014-000,train_top_level,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00014-000,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00014-000/BraTS-MET-00014-000-t1n.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00014-000/BraTS-MET-00014-000-t1c.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00014-000/BraTS-MET-00014-000-t2w.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00014-000/BraTS-MET-00014-000-t2f.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00014-000/BraTS-MET-00014-000-seg.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,float32,float32,0;1;2;3,False,deferred_full_volume_io_36GB,True,pass,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00014-000/BraTS-MET-00014-000-seg.nii.gz,raw,False,False,,True,pass,0;1;2;3
BraTS-MET-00015-000,train_top_level,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00015-000,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00015-000/BraTS-MET-00015-000-t1n.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00015-000/BraTS-MET-00015-000-t1c.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00015-000/BraTS-MET-00015-000-t2w.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00015-000/BraTS-MET-00015-000-t2f.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00015-000/BraTS-MET-00015-000-seg.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,float32,uint16,0;1;2;3,False,deferred_full_volume_io_36GB,True,pass,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00015-000/BraTS-MET-00015-000-seg.nii.gz,raw,False,False,,True,pass,0;1;2;3
BraTS-MET-00016-000,train_top_level,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00016-000,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00016-000/BraTS-MET-00016-000-t1n.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00016-000/BraTS-MET-00016-000-t1c.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00016-000/BraTS-MET-00016-000-t2w.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00016-000/BraTS-MET-00016-000-t2f.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00016-000/BraTS-MET-00016-000-seg.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,float32,uint16,0;2;3,False,deferred_full_volume_io_36GB,True,pass,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00016-000/BraTS-MET-00016-000-seg.nii.gz,raw,False,False,,True,pass,0;2;3
BraTS-MET-00017-000,train_top_level,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00017-000,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00017-000/BraTS-MET-00017-000-t1n.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00017-000/BraTS-MET-00017-000-t1c.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00017-000/BraTS-MET-00017-000-t2w.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00017-000/BraTS-MET-00017-000-t2f.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00017-000/BraTS-MET-00017-000-seg.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,float32,uint16,0;2;3,False,deferred_full_volume_io_36GB,True,pass,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00017-000/BraTS-MET-00017-000-seg.nii.gz,raw,False,False,,True,pass,0;2;3
BraTS-MET-00018-000,train_top_level,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00018-000,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00018-000/BraTS-MET-00018-000-t1n.nii.gz,True,240x240x155,"1,1,1",eb9eea110178ca87,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00018-000/BraTS-MET-00018-000-t1c.nii.gz,True,240x240x155,"1,1,1",eb9eea110178ca87,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00018-000/BraTS-MET-00018-000-t2w.nii.gz,True,240x240x155,"1,1,1",eb9eea110178ca87,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00018-000/BraTS-MET-00018-000-t2f.nii.gz,True,240x240x155,"1,1,1",eb9eea110178ca87,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00018-000/BraTS-MET-00018-000-seg.nii.gz,True,240x240x155,"1,1,1",eb9eea110178ca87,float32,float64,0;1;2;3,False,deferred_full_volume_io_36GB,True,pass,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00018-000/BraTS-MET-00018-000-seg.nii.gz,raw,False,False,,True,pass,0;1;2;3
BraTS-MET-00019-000,train_top_level,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00019-000,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00019-000/BraTS-MET-00019-000-t1n.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00019-000/BraTS-MET-00019-000-t1c.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00019-000/BraTS-MET-00019-000-t2w.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00019-000/BraTS-MET-00019-000-t2f.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00019-000/BraTS-MET-00019-000-seg.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,float32,float32,0;1;2;3,False,deferred_full_volume_io_36GB,True,pass,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00019-000/BraTS-MET-00019-000-seg.nii.gz,raw,False,False,,True,pass,0;1;2;3
BraTS-MET-00020-000,train_top_level,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00020-000,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00020-000/BraTS-MET-00020-000-t1n.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00020-000/BraTS-MET-00020-000-t1c.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00020-000/BraTS-MET-00020-000-t2w.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00020-000/BraTS-MET-00020-000-t2f.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00020-000/BraTS-MET-00020-000-seg.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,float32,uint16,0;1;2;3,False,deferred_full_volume_io_36GB,True,pass,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00020-000/BraTS-MET-00020-000-seg.nii.gz,raw,False,False,,True,pass,0;1;2;3
BraTS-MET-00021-000,train_top_level,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00021-000,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00021-000/BraTS-MET-00021-000-t1n.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00021-000/BraTS-MET-00021-000-t1c.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00021-000/BraTS-MET-00021-000-t2w.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00021-000/BraTS-MET-00021-000-t2f.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00021-000/BraTS-MET-00021-000-seg.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,float32,float32,0;1;2;3,False,deferred_full_volume_io_36GB,True,pass,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00021-000/BraTS-MET-00021-000-seg.nii.gz,raw,False,False,,True,pass,0;1;2;3
BraTS-MET-00022-000,train_top_level,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00022-000,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00022-000/BraTS-MET-00022-000-t1n.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00022-000/BraTS-MET-00022-000-t1c.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00022-000/BraTS-MET-00022-000-t2w.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00022-000/BraTS-MET-00022-000-t2f.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00022-000/BraTS-MET-00022-000-seg.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,float32,float32,0;1;2;3,False,deferred_full_volume_io_36GB,True,pass,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00022-000/BraTS-MET-00022-000-seg.nii.gz,raw,False,False,,True,pass,0;1;2;3
BraTS-MET-00023-000,train_top_level,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00023-000,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00023-000/BraTS-MET-00023-000-t1n.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00023-000/BraTS-MET-00023-000-t1c.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00023-000/BraTS-MET-00023-000-t2w.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00023-000/BraTS-MET-00023-000-t2f.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00023-000/BraTS-MET-00023-000-seg.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,float32,float32,0;1;2;3,False,deferred_full_volume_io_36GB,True,pass,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00023-000/BraTS-MET-00023-000-seg.nii.gz,raw,False,False,,True,pass,0;1;2;3
BraTS-MET-00024-000,train_top_level,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00024-000,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00024-000/BraTS-MET-00024-000-t1n.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00024-000/BraTS-MET-00024-000-t1c.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00024-000/BraTS-MET-00024-000-t2w.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00024-000/BraTS-MET-00024-000-t2f.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00024-000/BraTS-MET-00024-000-seg.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,float32,float32,0;1;2;3,False,deferred_full_volume_io_36GB,True,pass,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00024-000/BraTS-MET-00024-000-seg.nii.gz,raw,False,False,,True,pass,0;1;2;3
BraTS-MET-00025-000,train_top_level,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00025-000,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00025-000/BraTS-MET-00025-000-t1n.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00025-000/BraTS-MET-00025-000-t1c.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00025-000/BraTS-MET-00025-000-t2w.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00025-000/BraTS-MET-00025-000-t2f.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00025-000/BraTS-MET-00025-000-seg.nii.gz,True,240x240x155,"1,1,1",9b10c69ea4f4bb15,float32,float32,0;1;2;3,False,deferred_full_volume_io_36GB,True,pass,/Users/hwaigc/比赛+课题/ECNU-NYU2026/2026的task1以及数据/MICCAI-LH-BraTS2025-MET-Challenge-Training/BraTS-MET-00025-000/BraTS-MET-00025-000-seg.nii.gz,raw,False,False,,True,pass,0;1;2;3
