synthetic_raw_id,synthetic_final_id,source_case_id,generation_run_id,generator_name,generator_checkpoint,modality,label_kind,label_channels,rc_policy,noise_type,sampling_method,sampling_steps,eta,crop_size,seed,roi_bbox_available,roi_x_min,roi_x_max,roi_y_min,roi_y_max,roi_z_min,roi_z_max,roi_volume_voxels,lesion_voxels_in_roi,lesion_inside_roi_ratio,nonroi_change_ratio,protected_source_change_ratio,source_seg_change_ratio,brain_mask_overlap_ratio,roi_boundary_mae,roi_boundary_gradient_jump,roi_boundary_p95_jump,z_continuity_score,z_area_smoothness,z_intensity_smoothness,intensity_drift_p1,intensity_drift_p50,intensity_drift_p99,artifact_block_score,et_t1c_contrast_ratio,snfh_t2f_contrast_ratio,snfh_t2w_contrast_ratio,cross_modality_roi_corr,label_modality_alignment_score,source_synth_roi_ssim,label_source_seg_dice,teacher_model,teacher_lesion_count_diff,manual_visual_score,quality_grade,diffusion_quality_decision,diffusion_quality_reason
BraTS-MET-00658-002,BraTS-MET-00658-002,BraTS-MET-00658-002,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,76,241,61,267,21,89,2311320,4692,1.0,,0.0,0.0,1.0,,,,0.7069247364997864,0.5426725149154663,0.8711769580841064,,,,,1.6155316829681396,1.178219199180603,1.0315552949905396,0.042825929759949394,1.2751020590464275,,0.7502996404314822,not_run,,,A,accepted_for_training,
BraTS-MET-00659-000,BraTS-MET-00659-000,BraTS-MET-00659-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,152,241,94,294,42,96,961200,34491,1.0,,0.0,0.0,1.0,,,,0.884829968214035,0.8112465143203735,0.9584134221076965,,,,,1.639405369758606,1.1529276371002197,1.0872747898101807,0.10172749357915824,1.2932025988896687,,0.5620361877762028,not_run,,,A,accepted_for_training,
BraTS-MET-00660-000,BraTS-MET-00660-000,BraTS-MET-00660-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,80,195,57,197,60,76,257600,7859,1.0,,0.0,0.0,1.0,,,,0.8462878167629242,0.7864406704902649,0.9061349630355835,,,,,2.6541597843170166,1.197493314743042,1.0752030611038208,0.04902987103696744,1.6422853867212932,,0.5297914133383219,not_run,,,A,accepted_for_training,
BraTS-MET-00661-000,BraTS-MET-00661-000,BraTS-MET-00661-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,144,172,115,146,94,119,21700,54033,1.0,,0.0,0.0,1.0,,,,0.9173555970191956,0.8625603914260864,0.9721508026123047,,,,,2.453681707382202,0.9573975205421448,0.9390510320663452,-0.11757128103509908,1.4500434199968975,,0.27530403140859905,not_run,,,A,accepted_for_training,
BraTS-MET-00663-001,BraTS-MET-00663-001,BraTS-MET-00663-001,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,94,234,47,239,15,93,2096640,46747,1.0,,0.0,0.0,1.0,,,,0.7830310165882111,0.6247395277023315,0.9413225054740906,,,,,1.7515075206756592,1.3748918771743774,1.1448347568511963,0.047914753997461534,1.4237447182337444,,0.22756829513355703,not_run,,,A,accepted_for_evaluation,
BraTS-MET-00663-002,BraTS-MET-00663-002,BraTS-MET-00663-002,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,83,175,34,187,28,94,929016,26370,1.0,,0.0,0.0,1.0,,,,0.7064540684223175,0.49509668350219727,0.9178114533424377,,,,,1.6486966609954834,1.0694174766540527,1.0164505243301392,0.0225698418271681,1.2448548873265584,,0.12506665718653348,not_run,,,A,accepted_for_evaluation,
BraTS-MET-00663-003,BraTS-MET-00663-003,BraTS-MET-00663-003,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,82,175,47,212,11,87,1166220,55504,1.0,,0.0,0.0,1.0,,,,0.8184272646903992,0.6883772611618042,0.9484772682189941,,,,,1.5895668268203735,1.1095589399337769,1.037448763847351,-0.1082841777472212,1.2455248435338337,,0.1866771211081708,not_run,,,A,accepted_for_evaluation,
BraTS-MET-00663-004,BraTS-MET-00663-004,BraTS-MET-00663-004,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,92,209,49,247,9,90,1876446,51137,1.0,,0.0,0.0,1.0,,,,0.8485319912433624,0.7524760365486145,0.9445879459381104,,,,,1.5133082866668701,1.1624640226364136,1.108344554901123,-0.08398409883471213,1.2613722880681355,,0.30467286621247536,not_run,,,A,accepted_for_evaluation,
BraTS-MET-00664-000,BraTS-MET-00664-000,BraTS-MET-00664-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,97,161,68,185,41,81,299520,1005,1.0,,0.0,0.0,1.0,,,,0.6447517573833466,0.4029739499092102,0.8865295648574829,,,,,1.545086145401001,0.9917705655097961,0.9223411679267883,-0.17640932876057294,1.1530659596125286,,0.42229199372056514,not_run,,,A,accepted_for_training,
BraTS-MET-00664-001,BraTS-MET-00664-001,BraTS-MET-00664-001,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,86,159,72,190,20,77,490998,2015,1.0,,0.0,0.0,1.0,,,,0.6586368083953857,0.48166877031326294,0.8356048464775085,,,,,1.469140887260437,0.9594065546989441,0.9916716814041138,-0.08357809147502482,1.140073041121165,,0.28802039082412917,not_run,,,A,accepted_for_training,
BraTS-MET-00665-000,BraTS-MET-00665-000,BraTS-MET-00665-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,65,164,42,128,23,95,613008,12297,1.0,,0.0,0.0,1.0,,,,0.8524063527584076,0.7968378067016602,0.907974898815155,,,,,1.4684343338012695,1.145307183265686,1.1978909969329834,-0.09717231280692921,1.270544171333313,,0.7243775933609958,not_run,,,A,accepted_for_training,
BraTS-MET-00666-000,BraTS-MET-00666-000,BraTS-MET-00666-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,61,199,28,204,30,106,1845888,14048,1.0,,0.0,0.0,1.0,,,,0.8376293778419495,0.7379127740859985,0.9373459815979004,,,,,1.8204766511917114,1.1220816373825073,1.0787230730056763,0.08679678795807,1.3404271205266316,,0.7045370711914423,not_run,,,A,accepted_for_training,
BraTS-MET-00667-000,BraTS-MET-00667-000,BraTS-MET-00667-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,171,281,137,303,33,53,365200,5432,1.0,,0.0,0.0,1.0,,,,0.756942629814148,0.6039916276931763,0.9098936319351196,,,,,1.705183982849121,0.9099071621894836,0.9683334827423096,0.17731450562941284,1.1944748759269714,,0.3594080338266385,not_run,,,A,accepted_for_training,
BraTS-MET-00668-000,BraTS-MET-00668-000,BraTS-MET-00668-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,58,190,66,223,22,89,1388508,119160,1.0,,0.0,0.0,1.0,,,,0.8538365960121155,0.7573041319847107,0.9503690600395203,,,,,2.1756553649902344,1.1914231777191162,1.1692231893539429,-0.03057111608467446,1.5121005773544312,,0.14536964980544748,not_run,,,A,accepted_for_training,
BraTS-MET-00669-000,BraTS-MET-00669-000,BraTS-MET-00669-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,71,177,101,186,30,85,495550,4434,1.0,,0.0,0.0,1.0,,,,0.7880800068378448,0.6199071407318115,0.9562528729438782,,,,,1.4342992305755615,1.0903865098953247,1.0039633512496948,-0.180207828445859,1.1762163639068604,,0.6257554625755463,not_run,,,A,accepted_for_training,
BraTS-MET-00670-000,BraTS-MET-00670-000,BraTS-MET-00670-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,66,244,49,263,19,86,2552164,4666,1.0,,0.0,0.0,1.0,,,,0.7201586961746216,0.5639150142669678,0.8764023780822754,,,,,1.3487926721572876,1.22007417678833,1.1520172357559204,0.07046767901595645,1.2402946949005127,,0.8301366428481886,not_run,,,A,accepted_for_training,
BraTS-MET-00671-000,BraTS-MET-00671-000,BraTS-MET-00671-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,100,221,68,227,16,58,808038,16453,1.0,,0.0,0.0,1.0,,,,0.7771206498146057,0.6457425951957703,0.9084987044334412,,,,,1.5798485279083252,1.426228642463684,1.285898208618164,0.010936872965125188,1.4306584596633911,,0.5099619634124253,not_run,,,A,accepted_for_evaluation,
BraTS-MET-00672-000,BraTS-MET-00672-000,BraTS-MET-00672-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,226,237,141,154,14,18,572,1847,1.0,,0.0,0.0,1.0,,,,0.7473963797092438,0.698113203048706,0.7966795563697815,,,,,1.52311372756958,0.9848427176475525,1.0042574405670166,-0.019255954450892492,1.1707379619280498,,0.2937644341801386,not_run,,,A,accepted_for_training,
BraTS-MET-00673-000,BraTS-MET-00673-000,BraTS-MET-00673-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,87,92,122,128,38,42,120,140,1.0,,0.0,0.0,1.0,,,,0.5181027054786682,0.29032260179519653,0.7458828091621399,,,,,1.6598403453826904,0.9921636581420898,0.9604319930076599,-0.05970847388639644,1.20414533217748,,0.6138613861386139,not_run,,,A,accepted_for_evaluation,
BraTS-MET-00674-000,BraTS-MET-00674-000,BraTS-MET-00674-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,154,284,146,294,19,76,1096680,2106,1.0,,0.0,0.0,1.0,,,,0.6788984537124634,0.4531657099723816,0.9046311974525452,,,,,1.8781633377075195,1.2304668426513672,1.1832945346832275,0.22876061157265157,1.4306415716807048,,0.8668280871670703,not_run,,,A,accepted_for_evaluation,
BraTS-MET-00675-000,BraTS-MET-00675-000,BraTS-MET-00675-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,88,105,99,125,85,95,4420,3337,1.0,,0.0,0.0,1.0,,,,0.8351949453353882,0.7299839854240417,0.9404059052467346,,,,,1.5695525407791138,1.1108243465423584,1.0530554056167603,0.1560913450231297,1.2444774309794109,,0.5227976980965029,not_run,,,A,accepted_for_training,
BraTS-MET-00676-000,BraTS-MET-00676-000,BraTS-MET-00676-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,99,177,72,138,27,77,257400,17694,1.0,,0.0,0.0,1.0,,,,0.8148592710494995,0.7314514517784119,0.8982670903205872,,,,,1.154354453086853,1.027307391166687,0.9692550897598267,0.056725424626225505,1.0503056446711223,,0.2107392051774699,not_run,,,A,accepted_for_training,
BraTS-MET-00677-000,BraTS-MET-00677-000,BraTS-MET-00677-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,85,217,27,256,33,82,1481172,17112,1.0,,0.0,0.0,1.0,,,,0.831409752368927,0.7126342058181763,0.9501852989196777,,,,,1.8511767387390137,1.1671775579452515,1.0434705018997192,-0.08639538719365608,1.3539415995279949,,0.5262251313409698,not_run,,,A,accepted_for_training,
BraTS-MET-00678-000,BraTS-MET-00678-000,BraTS-MET-00678-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,100,166,68,184,26,78,398112,1203,1.0,,0.0,0.0,1.0,,,,0.8061364889144897,0.719144344329834,0.8931286334991455,,,,,1.1975924968719482,1.0917397737503052,1.0281563997268677,0.04369577642738925,1.1058295567830403,,0.7667862634546386,not_run,,,A,accepted_for_training,
BraTS-MET-00679-000,BraTS-MET-00679-000,BraTS-MET-00679-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,103,234,76,224,26,91,1260220,8450,1.0,,0.0,0.0,1.0,,,,0.8118926286697388,0.692835807800293,0.9309494495391846,,,,,1.662415623664856,1.0796043872833252,1.007541537284851,-0.06639636055416968,1.2498538494110107,,0.5532060611249037,not_run,,,A,accepted_for_evaluation,
BraTS-MET-00680-000,BraTS-MET-00680-000,BraTS-MET-00680-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,111,125,159,173,47,58,2156,2553,1.0,,0.0,0.0,1.0,,,,0.8504195809364319,0.7658263444900513,0.9350128173828125,,,,,1.419661283493042,1.0206516981124878,0.9751356244087219,0.026685844049368673,1.1384828686714172,,0.5910596026490066,not_run,,,A,accepted_for_training,
BraTS-MET-00681-000,BraTS-MET-00681-000,BraTS-MET-00681-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,74,198,73,213,14,97,1440880,912,1.0,,0.0,0.0,1.0,,,,0.6404494345188141,0.42907166481018066,0.8518272042274475,,,,,1.5851984024047852,1.1929844617843628,1.0567396879196167,0.07845008622087729,1.2783075173695881,,0.8047182175622543,not_run,,,A,accepted_for_training,
BraTS-MET-00682-001,BraTS-MET-00682-001,BraTS-MET-00682-001,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,86,185,51,189,14,82,929016,47082,1.0,,0.0,0.0,1.0,,,,0.8423448801040649,0.724989652633667,0.9597001075744629,,,,,1.9688987731933594,1.2866641283035278,1.186310887336731,-0.02551228033244618,1.4806245962778728,,0.25091017163236495,not_run,,,A,accepted_for_evaluation,
BraTS-MET-00683-000,BraTS-MET-00683-000,BraTS-MET-00683-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,105,153,58,188,44,100,349440,9434,1.0,,0.0,0.0,1.0,,,,0.7555129826068878,0.5790094137191772,0.9320165514945984,,,,,2.142728567123413,1.0094122886657715,0.953370213508606,0.12762616780959468,1.3685036897659302,,0.13612565445026178,not_run,,,A,accepted_for_evaluation,
BraTS-MET-00684-000,BraTS-MET-00684-000,BraTS-MET-00684-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,146,204,209,268,39,61,75284,91945,1.0,,0.0,0.0,1.0,,,,0.9229325354099274,0.8727387189865112,0.9731263518333435,,,,,1.9950225353240967,1.1670295000076294,1.074935793876648,-0.19538180330339808,1.4123292764027913,,0.5751036379838054,not_run,,,A,accepted_for_training,
BraTS-MET-00684-001,BraTS-MET-00684-001,BraTS-MET-00684-001,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,257,328,253,324,19,33,70574,92629,1.0,,0.0,0.0,1.0,,,,0.8822475969791412,0.8006668090820312,0.9638283848762512,,,,,1.581767201423645,1.1302067041397095,0.9998944997787476,0.29780802452248367,1.2372894684473674,,0.5479527213443692,not_run,,,A,accepted_for_training,
BraTS-MET-00686-000,BraTS-MET-00686-000,BraTS-MET-00686-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,135,152,135,152,78,90,3468,16901,1.0,,0.0,0.0,1.0,,,,0.8943694829940796,0.8130897283554077,0.9756492376327515,,,,,1.5443843603134155,1.0177983045578003,0.93461012840271,0.00020807417652179971,1.1655975977579753,,0.19453049887832496,not_run,,,A,accepted_for_training,
BraTS-MET-00687-000,BraTS-MET-00687-000,BraTS-MET-00687-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,80,123,129,144,60,73,8385,470,1.0,,0.0,0.0,1.0,,,,0.8228749334812164,0.7511600852012634,0.8945897817611694,,,,,1.5045937299728394,1.3142743110656738,0.7859089970588684,0.21826615764736024,1.2015923460324605,,0.9567147613762487,not_run,,,A,accepted_for_training,
BraTS-MET-00688-000,BraTS-MET-00688-000,BraTS-MET-00688-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,98,230,59,257,26,100,1934064,119800,1.0,,0.0,0.0,1.0,,,,0.8584149479866028,0.7606977820396423,0.9561321139335632,,,,,2.3417763710021973,1.1461353302001953,1.0576411485671997,-0.055408066029050594,1.5151842832565308,,0.11042499664829142,not_run,,,A,accepted_for_training,
BraTS-MET-00689-000,BraTS-MET-00689-000,BraTS-MET-00689-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,155,267,140,264,39,81,583296,21198,1.0,,0.0,0.0,1.0,,,,0.7222279906272888,0.5473002195358276,0.89715576171875,,,,,1.9139021635055542,1.1969186067581177,1.098059892654419,0.2450526000648723,1.402960220972697,,0.08370999819200868,not_run,,,A,accepted_for_training,
BraTS-MET-00689-001,BraTS-MET-00689-001,BraTS-MET-00689-001,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,58,187,23,202,34,111,1778007,9733,1.0,,0.0,0.0,1.0,,,,0.810905784368515,0.6742604970932007,0.9475510716438293,,,,,1.489876627922058,1.123334527015686,1.0544114112854004,-0.05261445646124439,1.2225408554077148,,0.600071916576771,not_run,,,A,accepted_for_training,
BraTS-MET-00690-000,BraTS-MET-00690-000,BraTS-MET-00690-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,142,195,41,140,53,101,251856,106210,1.0,,0.0,0.0,1.0,,,,0.8484334945678711,0.7571761608123779,0.9396908283233643,,,,,2.646692991256714,1.0335843563079834,1.1277509927749634,-0.09628710662787233,1.6026761134465535,,0.08449434149420623,not_run,,,A,accepted_for_training,
BraTS-MET-00691-000,BraTS-MET-00691-000,BraTS-MET-00691-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,149,270,183,292,45,57,158268,1157,1.0,,0.0,0.0,1.0,,,,0.6528288125991821,0.43669599294662476,0.8689616322517395,,,,,1.4653745889663696,1.005656123161316,0.920708954334259,0.0628047237892067,1.1305798888206482,,0.3084795321637427,not_run,,,A,accepted_for_training,
BraTS-MET-00691-001,BraTS-MET-00691-001,BraTS-MET-00691-001,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,141,373,81,380,15,54,2705352,34155,1.0,,0.0,0.0,1.0,,,,0.7514641880989075,0.6041476726531982,0.8987807035446167,,,,,1.2856553792953491,1.1073806285858154,1.090686559677124,0.38467842842669936,1.161240855852763,,0.8295666775182907,not_run,,,A,accepted_for_training,
BraTS-MET-00692-000,BraTS-MET-00692-000,BraTS-MET-00692-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,75,180,37,192,40,92,846300,31463,1.0,,0.0,0.0,1.0,,,,0.8572024703025818,0.7832486033439636,0.9311563372612,,,,,1.5702602863311768,1.0550447702407837,1.058774471282959,0.43090367316421835,1.2280265092849731,,0.25462513521759633,not_run,,,A,accepted_for_training,
BraTS-MET-00694-001,BraTS-MET-00694-001,BraTS-MET-00694-001,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,102,155,48,150,21,85,345984,4840,1.0,,0.0,0.0,1.0,,,,0.6958347260951996,0.5504933595657349,0.8411760926246643,,,,,1.3169195652008057,1.072475552558899,1.0515416860580444,-0.03480136302042041,1.1469789346059163,,0.27666013886416235,not_run,,,A,accepted_for_training,
BraTS-MET-00694-002,BraTS-MET-00694-002,BraTS-MET-00694-002,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,107,198,55,148,29,81,440076,20364,1.0,,0.0,0.0,1.0,,,,0.7883371114730835,0.6816301345825195,0.8950440883636475,,,,,1.4503910541534424,1.0048878192901611,1.003862977027893,-0.04913829058806577,1.1530472834904988,,0.2076310346345113,not_run,,,A,accepted_for_training,
BraTS-MET-00695-001,BraTS-MET-00695-001,BraTS-MET-00695-001,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,77,170,80,190,14,95,828630,2380,1.0,,0.0,0.0,1.0,,,,0.716527134180069,0.5426229238510132,0.8904313445091248,,,,,1.2318899631500244,1.185276985168457,1.2076901197433472,0.38038992603429606,1.2082856893539429,,0.3403068340306834,not_run,,,A,accepted_for_training,
BraTS-MET-00696-000,BraTS-MET-00696-000,BraTS-MET-00696-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,113,167,50,124,41,86,179820,53,1.0,,0.0,0.0,1.0,,,,0.5293745994567871,0.2872117757797241,0.7715374231338501,,,,,1.4287538528442383,,,-0.16612260101507703,1.4287538528442383,,1.0,not_run,,,A,accepted_for_training,
